ID_CURSO_ACADEMICO_NK,ID_EXPEDIENTE_ACADEMICO_NK,ID_CURSO_ACADEMICO,ID_EXPEDIENTE_ACADEMICO,ID_ASIGNATURA,ID_CONVOCATORIA,ID_PLAN_ESTUDIO,ID_CENTRO,ID_TIPO_ACCESO,ID_GRUPO,ID_TIPO_DOCENCIA,ID_CLASE_ASIGNATURA,ID_TIPO_RECONOCIMIENTO,ID_CALIFICACION,ID_RANGO_NOTA_NUMERICA,ID_ALUMNO,ID_SEXO,ID_CURSO_ACADEMICO_COHORTE,ID_PAIS_NACIONALIDAD,ID_POBLACION_FAMILIAR,ID_FECHA_CALIFICACION,EDAD,NOTA_NUMERICA,CREDITOS,ORDEN_CONVOCATORIA,CONVOCATORIAS_CONSUMIDAS,NUMERO_MATRICULAS,SN_DOCTORADO_VIGENTE,ID_DEDICACION,FLG_COMPENSADA,FLG_TRANSFERIDA,ID_RANGO_NOTA_ADMISION,ID_PLAN_GRUPO_MATRICULA_NK,ID_CENTRO_NK,ID_RAMA_CONOCIMIENTO,CURSO_MAS_ALTO_MATRICULADO,CURSO_IMPARTICION_ASIG,ORDEN_BOE_PLAN,FLG_MOVILIDAD_IN,ID_PLAN_ESTUDIO_NK,FLG_ULTIMA_CONVOCATORIA,ID_CENTRO_IMPARTICION,FLG_MATRICULADA,FLG_SUPERADA,ID_PLAN_GRUPO_MATRICULA,ID_ESTUDIO_NK,NOTA_ADMISION,SN_MOVILIDAD_IN,FLG_RECONOCIDA,ID_FECHA_CARGA,ID_TIPO_ESTUDIO,SN_PROG_MOVILIDAD,ID_CAMPUS_CENTRO,ID_ESTUDIO,FLG_NUEVO_INGRESO,FECHA_CARGA,ID_ESTUDIO_PREVIO,ANYO_ACCESO_SUE,SN_NUEVO_INGRESO,ID_TIPO_CENTRO,ID_CENTRO_IMPARTICION_NK,ID_POBLACION_CENTRO,SN_COMPENSADA,FLG_SUSPENDIDA,ID_EDAD_EST,FLG_CALCULO_TASAS,ID_PAIS_FAMILIAR,FLG_PRESENTADA,SN_CAMBIO_CICLO_GRADO,FLG_EN_PROGRAMA_MOVILIDAD,ID_ASIGNATURA_NK,ID_RANGO_NOTA_EGRACONS,ID_TIPO_ASIGNATURA,ID_PAIS_FAMILIAR_NK,RANGO_NUM_MATRICULAS
2018,301,20180,301,225,2,64,32,14,19,4,1,4,3,1,69,1,20150,65,407,20180110,51,6.67,7.7,2,4,3,S,368,0,0,6.08,573,340,495,1,73,8992/2014,0,10064,0,32,1,1,573,3100,3.85,N,1,20231106,665,S,153,817,1,2022-12-31,175,2015,S,408,3200,196,N,0,4,1,98,1,N,1,225,9.0,32,COL,3
2014,302,20140,302,90,2,9,26,4,9,4,3,1,3,1,52,2,20140,52,440,20140307,60,5.31,5.9,1,3,1,N,97,0,0,0.97,789,904,335,2,67,7731/2013,0,10009,0,26,1,1,789,1600,8.41,N,0,20200526,623,N,624,935,1,2023-07-11,232,2014,N,330,2600,334,N,0,2,0,12,1,N,0,90,4.0,836,ITA,1
2019,303,20190,303,329,4,80,4,9,14,5,4,3,4,1,65,2,20190,82,130,20191225,35,7.88,6.9,2,1,1,N,202,0,0,4.78,328,834,37,4,09,1852/2016,0,10080,0,4,1,1,328,4800,5.26,N,1,20210430,298,S,407,271,1,2020-08-07,986,2017,N,359,400,228,N,0,3,0,82,1,N,1,329,10.0,722,PAN,1
2024,304,20240,304,172,3,89,11,3,13,3,1,2,2,1,89,1,20170,50,490,20250728,43,2.63,11.1,2,2,3,S,958,0,1,5.23,19,65,181,1,45,8764/2019,0,10089,0,11,1,0,19,3100,2.52,N,1,20210204,565,S,839,959,1,2020-10-12,539,2016,N,948,1100,836,N,1,1,0,50,1,N,1,172,4.0,860,NZL,3
2010,305,20100,305,82,4,92,8,2,7,1,5,1,2,1,24,1,20150,11,383,20111204,31,0.6,5.5,3,1,1,N,1000,0,1,1.62,734,764,595,4,25,2162/2018,1,10092,0,8,1,0,734,2900,1.16,S,1,20211112,64,S,42,125,1,2021-08-17,847,2010,N,639,800,930,N,1,2,0,11,1,N,1,82,7.0,733,GIN,1
2020,306,20200,306,111,2,72,12,4,20,1,2,2,5,1,83,2,20180,91,34,20210930,43,9.94,7.9,3,2,2,S,76,0,1,7.95,778,469,660,1,99,5629/2010,1,10072,0,12,1,1,778,2900,9.14,S,1,20210524,121,S,864,568,0,2022-03-09,76,2018,S,496,1200,805,N,0,7,1,91,1,N,1,111,8.0,254,QAT,2
2019,307,20190,307,417,4,27,9,10,15,3,5,3,4,1,67,1,20240,55,73,20190923,53,7.57,7.3,3,2,2,S,526,0,0,0.97,402,892,221,3,37,1201/2016,1,10027,0,9,1,1,402,1000,9.53,S,0,20210904,230,S,211,168,0,2023-05-17,895,2015,N,955,900,80,N,0,2,0,55,1,S,1,417,5.0,441,SMR,2
2010,308,20100,308,205,1,74,20,8,17,2,1,4,2,1,49,1,20140,55,149,20101002,47,1.47,6.6,2,5,3,S,35,0,0,2.88,837,542,953,2,06,9003/2014,1,10074,0,20,1,0,837,2900,3.19,S,1,20210907,463,S,75,368,0,2022-12-21,506,2010,S,477,2000,751,N,1,4,0,55,1,N,1,205,2.0,408,SMR,3
2020,309,20200,309,408,2,88,3,10,6,4,3,5,2,1,36,2,20100,73,424,20200521,50,2.46,3.4,3,1,3,S,659,0,0,5.63,324,888,82,3,14,2224/2013,0,10088,0,3,1,0,324,5000,7.75,N,0,20210107,920,S,593,451,1,2020-10-10,806,2020,N,537,300,390,N,1,5,0,73,1,S,1,408,4.0,417,GHA,3
2020,310,20200,310,260,3,11,14,7,17,3,1,3,2,1,88,1,20220,14,367,20200102,14,2.91,6.5,2,2,1,N,955,0,0,9.99,211,463,75,4,93,7428/2013,0,10011,0,14,1,0,211,4900,4.59,N,1,20230105,487,N,852,259,0,2020-06-07,568,2017,N,148,1400,500,N,1,6,1,14,1,S,0,260,7.0,948,DEU,1
2019,311,20190,311,385,1,27,12,3,14,1,4,2,2,1,7,2,20140,60,261,20200628,50,2.87,9.7,1,2,2,S,755,0,1,8.76,548,13,109,2,35,5627/2022,0,10027,0,12,1,0,548,2600,9.1,N,1,20220514,996,N,704,367,0,2021-03-03,221,2011,S,606,1200,909,N,1,8,0,60,1,S,0,385,1.0,932,RUS,2
2012,312,20120,312,119,5,85,23,13,9,2,4,4,5,1,28,2,20160,62,121,20130927,11,9.59,3.5,2,5,2,N,541,0,0,4.87,801,675,934,4,25,6765/2010,1,10085,0,23,1,1,801,4300,1.57,S,0,20210722,447,S,790,461,1,2020-10-10,217,2012,S,269,2300,137,N,0,1,0,62,1,S,1,119,1.0,469,DMA,2
2014,313,20140,313,48,2,88,43,15,3,2,3,3,5,1,27,2,20180,65,315,20150504,58,9.42,7.7,3,5,1,N,266,0,0,5.22,611,657,323,1,33,2848/2020,0,10088,0,43,1,1,611,3600,8.61,N,0,20200901,342,S,208,745,1,2022-08-15,892,2011,S,616,4300,54,N,0,7,1,65,1,S,1,48,4.0,608,KOR,1
2010,314,20100,314,212,4,8,30,8,20,2,3,3,4,1,85,1,20130,44,154,20100416,42,8.98,9.6,2,3,3,S,441,0,0,4.75,637,344,756,4,81,3977/2010,1,10008,0,30,1,1,637,4700,8.98,S,1,20200813,879,N,385,923,0,2020-08-27,975,2010,N,610,3000,266,N,0,2,0,44,1,S,0,212,10.0,67,YEM,3
2020,315,20200,315,67,3,21,25,13,10,3,5,4,4,1,6,1,20110,74,485,20211226,56,8.86,5.5,2,5,2,N,423,0,0,1.06,902,395,508,1,41,7256/2018,1,10021,0,25,1,1,902,4000,8.53,S,1,20200126,465,N,504,996,1,2023-02-10,265,2013,N,642,2500,887,N,0,3,1,74,1,N,0,67,8.0,913,SRB,2
2020,316,20200,316,258,4,18,25,4,6,4,3,1,4,1,45,2,20120,63,325,20200107,60,8.38,3.6,1,4,2,N,763,0,0,5.91,617,730,964,4,55,7307/2014,1,10018,0,25,1,1,617,100,4.22,S,0,20210426,385,N,310,235,1,2022-09-27,923,2012,S,912,2500,807,N,0,9,0,63,1,N,0,258,2.0,628,UZB,2
2013,317,20130,317,500,4,95,50,12,10,5,4,1,2,1,56,1,20200,80,423,20141110,29,3.79,5.8,3,5,1,S,769,0,1,2.75,942,175,929,2,92,4833/2018,0,10095,0,10,1,0,942,4100,4.74,N,0,20210701,579,N,676,66,0,2020-10-20,917,2012,S,261,1000,553,N,1,1,1,80,1,N,0,500,9.0,33,ETH,1
2013,318,20130,318,171,1,23,5,15,3,1,5,4,2,1,75,2,20130,6,492,20140103,21,0.05,3.0,3,2,1,N,344,0,0,9.5,325,644,138,1,37,7127/2013,1,10023,0,5,1,0,325,3000,8.93,S,0,20200925,801,N,863,888,0,2022-02-24,726,2011,N,815,500,71,N,1,3,1,6,1,S,0,171,3.0,801,UKR,1
2022,319,20220,319,271,5,68,2,5,14,4,1,4,2,1,7,2,20240,2,443,20221227,52,1.17,3.8,2,5,1,S,475,0,1,6.46,973,915,54,1,46,6193/2010,1,10068,0,2,1,0,973,300,8.62,S,1,20230303,951,N,160,390,0,2022-09-24,344,2022,S,993,200,759,N,1,6,0,2,1,S,0,271,3.0,573,COG,1
2013,320,20130,320,23,4,54,21,1,13,5,5,5,2,1,73,2,20130,92,220,20130121,39,3.65,10.0,1,4,1,N,311,0,1,9.46,499,434,517,2,23,8230/2017,1,10054,0,50,1,0,499,3300,9.35,S,0,20211214,896,S,39,844,0,2020-02-01,355,2012,S,537,5000,297,N,1,7,1,92,1,S,1,23,9.0,855,ERI,1
2016,321,20160,321,65,4,8,45,12,12,2,3,1,3,1,26,1,20180,55,312,20170125,26,6.61,10.3,3,6,2,N,200,0,1,3.24,837,9,925,4,01,9394/2020,1,10008,1,14,1,1,837,100,6.94,S,1,20220501,865,N,458,948,0,2022-04-23,371,2013,N,395,1400,707,N,0,4,1,51,1,S,0,65,3.0,523,AND,2
2019,322,20190,322,143,2,92,33,5,1,1,1,1,4,1,16,1,20210,15,109,20200515,41,8.37,9.8,2,3,1,N,601,0,1,3.58,438,874,221,4,17,3130/2019,1,10092,0,33,1,1,438,2900,3.64,S,1,20200718,522,N,832,35,0,2021-01-25,233,2013,S,283,3300,496,N,0,7,0,15,1,S,0,143,6.0,58,CAN,1
2012,323,20120,323,167,5,89,15,4,16,4,2,2,4,1,19,1,20170,27,369,20120501,10,8.71,5.1,2,1,1,S,919,0,1,1.71,442,789,540,3,45,7565/2017,1,10089,0,37,1,1,442,100,0.93,S,1,20221008,55,N,669,642,1,2022-06-14,837,2011,S,343,3700,547,N,0,10,1,27,1,S,0,167,6.0,61,SLV,1
2011,324,20110,324,358,1,5,2,15,12,5,1,1,3,1,6,1,20130,49,84,20121002,47,5.3,8.8,2,4,3,S,578,0,0,7.22,264,958,597,1,88,5895/2020,0,10005,0,2,1,1,264,2300,2.69,N,0,20210909,363,N,442,973,1,2020-09-19,217,2011,S,852,200,27,N,0,9,0,9,1,N,0,358,2.0,395,ARG,3
2016,325,20160,325,329,4,29,6,6,12,3,5,1,3,1,76,1,20180,65,247,20160422,29,6.48,6.3,2,4,2,N,781,0,0,0.37,711,827,650,2,88,1170/2022,1,10029,0,6,1,1,711,2000,4.91,S,0,20210402,813,N,969,161,0,2020-04-21,107,2011,S,105,600,712,N,0,6,1,65,1,N,0,329,4.0,632,KOR,2
2020,326,20200,326,276,3,36,17,7,18,3,1,1,3,1,95,2,20140,81,278,20210716,53,6.68,3.8,3,3,3,N,817,0,0,7.7,408,961,789,2,25,4013/2015,0,10036,0,17,1,1,408,3400,4.49,N,1,20201228,477,S,37,623,1,2021-07-27,260,2012,S,376,1700,214,N,0,6,1,81,1,S,1,276,8.0,84,EGY,3
2015,327,20150,327,24,1,61,29,4,8,4,1,1,2,1,59,1,20170,47,99,20150708,13,0.47,6.6,2,3,3,S,320,0,0,0.57,192,489,732,1,14,1461/2011,0,10061,0,31,1,0,192,3900,8.72,N,1,20230328,923,S,999,646,0,2022-12-29,482,2015,N,81,3100,109,N,1,8,0,47,1,S,1,24,7.0,119,PRT,3
2012,328,20120,328,85,4,60,21,7,20,5,5,1,2,1,50,2,20160,3,154,20130128,29,4.34,4.0,2,5,2,N,714,0,1,7.38,779,599,931,2,95,5276/2020,1,10060,0,13,1,0,779,1700,5.33,S,0,20200724,986,N,266,815,0,2020-06-27,64,2012,N,260,1300,256,N,1,6,0,3,1,N,0,85,1.0,170,ISL,2
2021,329,20210,329,247,3,65,28,5,8,3,5,2,2,1,3,1,20190,64,165,20210926,62,0.22,5.0,1,6,2,S,312,0,0,6.54,71,637,599,4,24,1349/2014,0,10065,1,28,1,0,71,2100,7.76,N,0,20201002,777,S,65,390,1,2022-11-22,562,2019,S,779,2800,125,N,1,3,0,64,1,S,1,247,10.0,235,FSM,2
2020,330,20200,330,62,4,41,42,7,18,4,2,3,5,1,52,2,20160,85,141,20200130,66,9.01,10.2,2,3,3,N,586,0,0,2.2,242,484,471,2,33,9338/2021,1,10041,0,18,1,1,242,3200,7.97,S,0,20230308,898,N,825,546,0,2022-12-18,149,2015,S,921,1800,108,N,0,9,1,85,1,N,0,62,6.0,467,NER,3
2022,331,20220,331,28,1,26,23,9,2,5,4,3,2,1,31,1,20140,32,131,20220827,21,4.06,9.7,3,1,3,N,224,0,1,4.37,646,827,145,2,65,6160/2019,0,10026,0,23,1,0,646,2600,2.92,N,0,20230215,894,N,59,555,1,2022-06-21,419,2011,N,532,2300,672,N,1,5,0,32,1,N,0,28,9.0,248,THA,3
2021,332,20210,332,480,4,57,33,13,7,3,1,4,3,1,21,1,20170,88,321,20221110,61,5.83,10.3,1,5,1,S,274,0,1,9.27,106,955,924,4,19,4639/2021,0,10057,0,28,1,1,106,2500,4.63,N,0,20200625,190,N,890,493,1,2020-09-01,170,2020,S,374,2800,216,N,0,6,0,88,1,N,0,480,9.0,499,ESP,1
2010,333,20100,333,146,1,23,4,15,16,2,4,1,2,1,29,1,20180,41,233,20111017,14,4.98,9.8,2,1,2,N,47,1,1,9.37,230,525,165,1,19,1703/2010,0,10023,0,4,1,0,230,1300,8.78,N,0,20200112,211,N,55,360,0,2020-07-03,554,2010,N,711,400,450,S,1,3,0,41,1,S,0,146,2.0,960,MOZ,2
2013,334,20130,334,31,2,93,8,5,18,5,1,3,5,1,31,1,20200,11,48,20131230,12,9.16,9.5,1,6,3,N,454,0,0,6.84,294,379,846,1,12,1373/2020,1,10093,1,6,1,1,294,1000,9.25,S,0,20230727,50,S,156,386,0,2022-10-04,640,2011,S,406,600,317,N,0,6,1,11,1,N,1,31,9.0,580,GIN,3
2012,335,20120,335,148,2,83,29,12,14,3,3,4,2,1,35,1,20200,94,471,20131205,53,0.75,9.7,2,4,3,N,528,0,1,5.86,517,171,21,2,77,4002/2015,1,10083,0,29,1,0,517,2900,8.35,S,0,20230121,642,N,783,988,1,2023-06-25,330,2011,N,29,2900,29,N,1,4,1,94,1,N,0,148,6.0,482,UGA,3
2022,336,20220,336,159,4,6,41,10,4,3,5,4,4,1,57,1,20180,89,61,20220817,34,7.42,8.4,3,6,3,N,905,0,0,8.75,8,792,215,3,52,5383/2012,1,10006,1,41,1,1,8,900,9.6,S,0,20200925,299,S,248,402,0,2023-03-06,754,2016,S,955,4100,750,N,0,4,0,51,1,N,1,159,1.0,530,AND,3
2017,337,20170,337,326,5,49,35,15,3,2,4,4,2,1,69,1,20200,79,298,20180409,51,4.11,4.1,3,5,3,S,600,0,1,1.63,863,459,206,4,02,5355/2022,1,10049,0,14,1,0,863,2100,8.38,S,0,20200224,562,N,176,463,1,2022-07-22,871,2016,N,635,1400,483,N,1,6,1,79,1,S,0,326,10.0,495,NAM,3
2024,338,20240,338,475,5,94,28,6,20,4,4,3,3,1,38,2,20150,60,252,20250418,20,6.0,6.9,1,6,3,N,427,0,0,2.37,64,545,862,2,87,3648/2010,1,10094,1,28,1,1,64,3600,8.2,S,0,20200310,889,S,757,678,1,2022-08-30,122,2013,N,997,2800,201,N,0,2,0,65,1,S,1,475,10.0,889,KOR,3
2013,339,20130,339,290,2,36,30,13,10,1,2,4,2,1,29,1,20230,65,208,20130925,16,4.99,10.3,2,1,2,S,596,0,1,4.16,99,744,3,3,27,7371/2013,0,10036,0,30,1,0,99,3100,6.06,N,0,20220404,151,N,662,825,1,2022-07-30,625,2011,S,865,3000,170,N,1,8,0,60,1,S,0,290,8.0,627,RUS,2
2024,340,20240,340,70,1,32,14,1,11,5,4,5,3,1,27,2,20220,81,261,20241207,67,5.84,7.7,1,2,3,N,299,0,1,7.27,282,215,52,2,02,3013/2018,0,10032,0,14,1,1,282,1000,1.01,N,0,20221020,136,N,283,960,1,2022-10-17,263,2010,S,777,1400,211,N,0,5,0,81,1,N,0,70,6.0,281,EGY,3
2023,341,20230,341,17,4,77,47,10,3,5,1,4,2,1,88,1,20190,88,340,20231028,17,1.27,8.8,2,6,2,S,449,0,1,4.24,63,706,261,4,16,5741/2010,1,10077,1,11,1,0,63,3400,1.2,S,0,20200610,48,S,982,290,1,2020-01-07,346,2014,S,7,1100,700,N,1,9,1,88,1,N,1,17,6.0,611,ESP,2
2020,342,20200,342,498,3,70,48,7,16,1,1,4,4,1,70,1,20130,21,151,20200919,15,7.54,8.5,3,3,3,S,640,0,0,7.46,217,483,623,1,67,8594/2013,0,10070,0,48,1,1,217,1500,0.25,N,1,20220515,888,S,151,363,0,2020-08-01,509,2019,S,197,4800,725,N,0,3,1,21,1,N,1,498,1.0,591,VNM,3
2016,343,20160,343,324,4,59,12,5,1,5,5,4,2,1,19,1,20160,86,253,20170211,15,1.64,3.5,3,2,1,N,14,0,1,0.92,656,536,981,1,40,5939/2010,1,10059,0,12,1,0,656,700,5.9,S,0,20220708,707,S,50,725,0,2022-11-12,743,2015,N,483,1200,963,N,1,4,0,86,1,S,1,324,1.0,740,BHR,1
2017,344,20170,344,238,1,1,18,13,11,5,5,5,2,1,16,1,20110,6,244,20170626,38,1.59,10.3,3,5,3,N,453,0,0,5.42,958,307,910,4,11,1996/2021,0,10001,0,18,1,0,958,3200,1.51,N,0,20210511,602,S,239,110,0,2020-03-12,334,2010,N,2,1800,632,N,1,8,1,6,1,S,1,238,4.0,833,UKR,3
2013,345,20130,345,198,1,82,6,8,8,3,1,4,4,1,40,2,20220,33,467,20130329,8,8.99,3.8,2,3,2,N,826,0,1,0.7,73,213,553,2,07,6784/2018,0,10082,0,6,1,1,73,2600,0.99,N,1,20210110,571,S,786,487,0,2023-04-17,630,2012,S,106,600,398,N,0,9,1,33,1,N,1,198,5.0,879,LBR,2
2011,346,20110,346,407,3,96,40,2,12,4,4,2,2,1,54,2,20100,26,196,20111207,30,0.24,4.8,3,4,3,S,643,0,1,2.76,895,993,978,3,67,4368/2012,0,10096,0,26,1,0,895,1100,7.29,N,1,20200421,969,N,41,636,1,2021-10-28,384,2011,N,899,2600,829,N,1,9,0,26,1,S,0,407,6.0,538,MNG,3
2012,347,20120,347,434,1,9,37,2,14,3,2,4,2,1,41,1,20200,3,414,20130603,18,2.6,6.5,2,5,2,N,936,0,1,0.32,617,481,501,3,58,2294/2017,1,10009,0,46,1,0,617,2100,3.7,S,1,20200721,154,N,743,58,1,2021-12-01,199,2010,N,410,4600,53,N,1,1,1,3,1,N,0,434,10.0,978,ISL,2
2012,348,20120,348,486,3,71,28,5,19,1,3,2,2,1,36,2,20240,4,293,20120210,42,3.46,3.2,2,2,2,N,67,0,1,2.33,188,916,913,2,18,1519/2010,0,10071,0,28,1,0,188,2900,4.08,N,0,20220214,167,S,38,892,1,2023-07-28,430,2012,N,703,2800,355,N,1,5,1,43,1,N,1,486,2.0,209,TWN,2
2021,349,20210,349,187,1,100,14,3,15,1,1,1,2,1,52,2,20210,84,299,20220429,68,2.99,3.9,1,4,2,N,670,0,1,2.27,823,670,833,1,37,8616/2020,0,10100,0,14,1,0,823,1200,4.71,N,0,20200222,207,N,538,963,0,2023-08-18,706,2019,S,559,1400,535,N,1,10,0,84,1,S,0,187,10.0,791,BWA,2
2010,350,20100,350,25,5,13,25,14,7,2,5,2,3,1,47,2,20210,51,66,20110517,33,6.59,5.9,1,2,3,N,829,0,1,7.54,657,377,566,2,68,7697/2010,0,10013,0,25,1,1,657,4700,2.33,N,1,20200902,105,N,54,631,1,2020-10-13,988,2010,S,862,2500,313,N,0,10,0,51,1,S,0,25,8.0,457,AND,3
2018,351,20180,351,381,2,1,2,7,6,2,5,1,3,1,99,2,20170,84,319,20190521,42,5.12,4.5,2,1,2,N,335,0,0,5.68,505,70,290,4,67,8097/2010,1,10001,0,2,1,1,505,3100,2.74,S,1,20220330,866,S,474,204,0,2023-06-24,39,2010,S,401,200,475,N,0,1,1,84,1,S,1,381,3.0,685,BWA,2
2022,352,20220,352,49,4,19,40,15,5,2,2,3,3,1,11,2,20120,32,375,20230319,41,5.65,4.9,1,1,2,S,433,0,1,6.36,164,501,791,4,74,2156/2021,0,10019,0,21,1,1,164,600,8.4,N,0,20231228,441,N,939,277,0,2021-09-29,601,2021,S,756,2100,610,N,0,9,0,32,1,S,0,49,3.0,750,THA,2
2015,353,20150,353,425,1,99,18,12,1,5,3,1,2,1,90,1,20200,58,341,20160703,43,2.66,7.5,2,5,1,N,841,0,0,3.67,976,290,74,3,02,1139/2011,1,10099,0,18,1,0,976,1800,9.11,S,0,20200920,444,S,902,484,0,2020-07-17,631,2013,N,82,1800,772,N,1,10,0,58,1,N,1,425,5.0,214,BGR,1
2016,354,20160,354,193,2,77,32,1,7,5,4,3,3,1,25,1,20210,90,492,20160524,51,6.44,12.0,3,6,3,N,748,0,0,3.64,15,509,862,2,73,2349/2013,0,10077,1,32,1,1,15,4300,5.83,N,1,20201128,363,S,367,74,0,2020-11-21,604,2011,S,859,3200,988,N,0,7,1,90,1,S,1,193,9.0,325,TTO,3
2023,355,20230,355,103,4,72,47,4,13,5,1,2,2,1,56,1,20190,14,151,20231222,38,3.4,6.1,1,5,2,N,101,0,1,8.72,731,241,494,3,90,4682/2011,0,10072,0,47,1,0,731,4100,0.63,N,1,20200116,539,S,806,505,0,2023-11-27,30,2017,N,158,4700,660,N,1,8,1,14,1,N,1,103,8.0,120,DEU,2
2011,356,20110,356,218,3,28,18,5,3,1,3,4,3,1,57,1,20190,86,375,20110630,23,5.86,3.3,3,3,1,S,985,0,0,0.23,701,469,599,2,63,2897/2019,1,10028,0,23,1,1,701,3800,6.22,S,1,20210520,695,N,313,446,1,2021-07-04,350,2011,S,416,2300,782,N,0,10,1,86,1,N,0,218,6.0,161,BHR,1
2020,357,20200,357,387,2,36,47,6,4,5,5,3,2,1,69,1,20170,1,386,20200927,53,3.19,8.0,3,5,2,S,152,0,1,9.01,592,268,161,1,38,7721/2012,0,10036,0,47,1,0,592,4000,5.61,N,1,20201006,740,N,867,23,1,2020-02-26,917,2015,N,331,4700,67,N,1,9,1,1,1,N,0,387,8.0,603,ESP,2
2024,358,20240,358,217,2,45,46,1,4,4,2,2,2,1,55,2,20140,25,338,20240617,43,0.26,10.5,2,1,2,N,941,0,1,4.93,63,719,939,2,61,8359/2012,0,10045,0,39,1,0,63,4100,2.13,N,1,20221126,505,N,145,412,0,2021-12-14,123,2016,N,63,3900,478,N,1,7,0,92,1,S,0,217,4.0,429,ERI,2
2012,359,20120,359,447,2,1,21,13,14,5,2,1,4,1,67,1,20180,72,438,20130831,47,8.6,3.4,1,1,3,N,439,0,0,6.69,789,756,428,2,01,3431/2010,0,10001,0,21,1,1,789,2100,6.71,N,1,20221119,347,N,304,896,1,2021-12-30,917,2010,N,905,2100,202,N,0,4,0,72,1,S,0,447,1.0,571,GNB,3
2012,360,20120,360,59,1,83,46,13,19,3,2,2,3,1,81,2,20120,87,133,20130817,51,6.35,7.4,1,2,1,S,58,0,1,8.52,570,226,143,1,13,6517/2022,1,10083,0,46,1,1,570,3000,5.04,S,0,20230418,843,S,520,98,1,2020-06-26,785,2010,N,315,4600,215,N,0,9,1,87,1,N,1,59,10.0,542,MWI,1
2010,361,20100,361,408,2,22,31,10,18,2,3,4,3,1,2,1,20160,74,425,20100622,4,5.72,7.6,3,2,2,S,74,0,0,9.97,387,656,858,2,33,3453/2013,0,10022,0,31,1,1,387,3600,9.71,N,1,20200310,791,S,241,695,1,2020-04-10,915,2010,S,674,3100,160,N,0,8,1,74,1,N,1,408,4.0,143,SRB,2
2018,362,20180,362,439,4,61,42,1,1,2,4,5,2,1,1,1,20100,14,403,20190126,60,1.04,6.1,2,5,2,N,112,0,1,7.61,814,675,708,3,61,3836/2010,0,10061,0,44,1,0,814,2100,1.92,N,0,20221102,211,S,749,303,0,2023-01-13,120,2012,N,730,4400,876,N,1,2,0,14,1,N,1,439,6.0,450,DEU,2
2015,363,20150,363,485,3,11,50,3,5,5,4,4,5,1,15,2,20110,3,494,20150423,52,9.62,8.2,3,6,2,N,618,0,1,5.23,185,901,552,3,61,3826/2019,1,10011,1,43,1,1,185,4200,0.1,S,1,20220624,952,S,939,35,0,2021-04-25,753,2014,S,867,4300,792,N,0,1,0,3,1,S,1,485,5.0,250,ISL,2
2016,364,20160,364,427,5,93,32,4,16,2,3,5,3,1,38,2,20210,85,398,20170617,12,6.73,3.2,1,2,2,S,596,0,1,4.32,299,462,78,2,68,8781/2010,0,10093,0,32,1,1,299,2300,0.83,N,1,20210221,279,N,384,776,1,2023-03-01,772,2015,N,529,3200,892,N,0,8,0,85,1,S,0,427,2.0,298,NER,2
2024,365,20240,365,353,4,70,43,7,16,1,3,3,5,1,88,1,20110,85,441,20250511,19,9.78,4.7,3,5,3,S,208,0,1,2.48,409,204,26,4,43,5194/2012,0,10070,0,43,1,1,409,2300,6.03,N,1,20230405,819,S,178,975,0,2020-04-15,963,2020,N,146,4300,228,N,0,3,1,85,1,N,1,353,10.0,747,NER,3
2010,366,20100,366,46,5,11,48,11,2,2,3,2,2,1,60,2,20140,29,463,20100726,12,2.19,6.1,1,1,3,S,774,0,0,2.22,257,315,261,1,72,2878/2020,0,10011,0,48,1,0,257,2100,8.66,N,1,20200123,72,S,653,465,1,2022-12-27,804,2010,S,565,4800,512,N,1,6,1,29,1,S,1,46,7.0,763,ZWE,3
2021,367,20210,367,331,4,54,16,14,4,3,2,5,2,1,70,1,20140,49,57,20220919,17,4.66,3.6,2,2,1,S,526,1,1,9.96,672,867,39,1,55,3404/2014,1,10054,0,16,1,0,672,2600,7.9,S,0,20230508,14,N,405,367,1,2023-12-25,588,2019,N,775,1600,358,S,1,9,0,49,1,N,0,331,7.0,855,BIH,1
2016,368,20160,368,344,5,43,8,8,7,2,4,4,2,1,42,1,20210,71,62,20160101,29,4.23,5.5,1,2,2,N,690,0,0,5.5,276,438,123,1,01,1941/2010,0,10043,0,8,1,0,276,2700,3.49,N,1,20200709,808,S,358,850,0,2020-01-10,768,2010,S,89,800,677,N,1,9,0,71,1,N,1,344,1.0,148,LSO,2
2024,369,20240,369,127,5,22,12,5,9,2,2,4,2,1,53,2,20200,34,495,20250527,31,3.47,11.3,3,3,1,S,481,0,1,5.56,383,348,807,3,07,1529/2013,1,10022,0,12,1,0,383,2100,8.69,S,0,20230921,234,N,762,993,0,2023-05-09,198,2011,N,537,1200,867,N,1,1,1,34,1,S,0,127,8.0,395,AUS,1
2011,370,20110,370,146,2,52,38,9,2,2,3,3,3,1,45,2,20100,33,274,20120621,52,6.02,11.6,1,1,2,S,180,0,0,9.32,641,974,318,1,60,7020/2019,1,10052,0,38,1,1,641,5000,5.07,S,1,20230530,4,N,77,849,0,2023-04-16,366,2010,S,94,3800,271,N,0,7,1,33,1,S,0,146,5.0,297,LBR,2
