ID_CURSO_ACADEMICO_NK,ID_EXPEDIENTE_ACADEMICO_NK,ID_CURSO_ACADEMICO,ID_ALUMNO,ID_EXPEDIENTE_ACADEMICO,ID_PLAN_ESTUDIO,ID_CENTRO,ID_PAIS_NACIONALIDAD,ID_ASIGNATURA,ID_CLASE_ASIGNATURA,ID_TIPO_ACCESO,ID_CURSO_ACADEMICO_COHORTE,ID_POBLACION_FAMILIAR,ID_FECHA_MATRICULA,SEXO,ID_SEXO,EDAD,CREDITOS,CURSO_ORDEN,CURSO_MAS_ALTO_MATRICULADO,NUMERO_MATRICULAS,ID_MODALIDAD_PLAN_NK,ID_GRUPO,FLG_CAMBIO_CICLO_GRADO,FLG_TRASLADO_MISMO_ESTUDIO,ID_TIPO_ESTUDIO_NK,ID_PROGRAMA_MOVILIDAD_NK,SN_COORDINADOR,ID_UNIVERSIDAD_ORIGEN,SN_PROGRAMA_INTERNACIONAL,ID_PAIS_BACH_PROCEDENCIA_NK,ID_TIPO_ESTUDIO,NUM_REGS_GRANO,ID_PAIS_BACH_PROCEDENCIA,FECHA_CARGA,ID_ESTUDIO_PREVIO,ID_TIPO_CENTRO,SN_NUEVO_INGRESO,ID_POBLACION_CENTRO,ID_UNIVERSIDAD_ORIGEN_NK,ID_DETALLE_CUPO_GENERAL_NK,ID_ASIGNATURA_NK,SN_DOCTORADO_VIGENTE,ID_DEDICACION,SN_MULTIPLE_TITULACION,ID_TITULO_PREVIO_MASTER_NK,ID_PLAN_GRUPO_MATRICULA_NK,ID_CENTRO_NK,ID_DEDICACION_NK,ID_PLAN_ESTUDIO_ANO_DATOS,FLG_MOVILIDAD_IN,FLG_ESTUDIANTE_INTERNACIONAL,SN_ESTUDIANTE_INTERNACIONAL,ID_RANGO_NOTA_CRUE,FLG_COORDINADOR,ID_PLAN_GRUPO_MATRICULA,FLG_EQUIVALENTE_TC_SIIU_MOV,SN_PROG_MOVILIDAD,COD_POSTAL_CURSO,FLG_NUEVO_ACCESO_SUE,SN_CAMBIO_CICLO_GRADO_NUEVO,ANYO_ACCESO_SUE,ID_CENTRO_IMPARTICION_NK,FLG_EQUIVALENTE_TC_SIIU,ID_EDAD_EST,ID_PAIS_FAMILIAR,SN_MASTER_HABILITANTE,SN_DISCAPACIDAD,ID_RAMA_CONOCIMIENTO,SN_TRASLADO_MISMO_ESTUDIO,ORDEN_BOE_PLAN,ID_ESTUDIO_NK,COD_POSTAL_FAMILIAR,SN_MOVILIDAD_IN,FLG_INTERUNIVERSITARIO,ID_FECHA_CARGA,ID_DETALLE_CUPO_GENERAL,ID_CAMPUS_CENTRO,ID_ESTUDIO,FLG_NUEVO_INGRESO,SN_NUEVO_ACCESO_SUE,ID_TIPO_ACCESO_NK,ID_PAIS_UNIVERSIDAD_ORIGEN,FLG_DISCAPACIDAD,ID_TIPO_ASIGNATURA,ID_PAIS_FAMILIAR_NK,FLG_MULTIPLE_TITULACION,ID_TITULO_PREVIO_MASTER,ID_PLAN_ESTUDIO_NK,CURSO_IMPARTICION_ASIG,ID_PERSONA_NIP_NK,NUM_REGS_GRANO_MOV,SUPER_EXPEDIENTE,ID_PAIS_UNIVERSIDAD_ORIGEN_NK,SN_CAMBIO_CICLO_GRADO,FLG_EN_PROGRAMA_MOVILIDAD,ID_MODALIDAD_PLAN,SN_INTERUNIVERSITARIO,RANGO_NUM_MATRICULAS
2013,246,20130,76,246,23,26,49,310,2,8,20170,440,20130604,H,1,26,4.1,2,2,3,PRE,19,1,0,7,90.0,S,61.0,S,BIH,7,1,49,2020-04-02,1,3,N,9,610.0,DC01,310,N,3,S,T77963,56,26,3,11,0,0,N,2,1,91,0.0,S,35372,0,S,2010,26,0.0,9,49,S,S,13,N,BOE-2012-175,1,09723,N,1,20200402,1,6,1,0,S,PAU,95.0,1,4,BIH,1,40.0,23,2,96223100,0,253327,NLD,S,1,1,S,3
2015,247,20150,94,247,28,9,96,120,1,7,20110,334,20161124,M,2,31,7.0,3,2,2,HYB,6,1,1,8,,S,,,SVK,8,1,96,2023-06-12,6,2,N,97,,DC06,120,S,3,S,,83,9,3,49,0,1,S,1,1,45,0.0,N,13592,1,S,2013,9,1.0,1,96,N,N,6,S,BOE-2010-295,41,43969,N,0,20230612,6,8,41,0,N,PAU,,0,8,SVK,1,,28,3,97077009,0,231094,,S,0,5,N,2
2017,248,20170,81,248,71,44,57,13,4,11,20130,423,20181025,M,2,56,9.2,1,3,3,PRE,1,0,1,7,,N,,,MLI,7,1,57,2022-11-15,4,6,N,39,,DC02,13,S,2,N,,59,44,2,49,1,1,S,1,0,6,0.63,N,48906,0,N,2014,44,1.0,3,48,N,S,3,S,BOE-2022-276,31,17265,S,1,20221115,2,4,31,0,N,PAU,,1,4,ATG,0,,71,1,59791674,1,697476,,N,0,1,S,3
2018,249,20180,26,249,88,32,53,176,5,2,20150,452,20190318,H,1,28,9.0,1,4,2,PRE,14,1,1,4,20.0,N,99.0,S,KGZ,4,1,53,2022-06-30,7,3,N,26,990.0,DC05,176,S,1,N,,68,32,1,50,0,1,S,5,0,61,0.0,S,32126,1,S,2015,32,0.0,8,97,N,S,2,S,BOE-2016-082,22,16401,N,0,20220630,5,5,22,0,N,PAU,71.0,1,9,GAB,0,,88,1,67447155,0,717276,LSO,S,1,1,N,2
2016,250,20160,42,250,50,35,43,440,1,3,20240,420,20160521,H,1,29,4.6,2,3,3,HYB,19,0,1,1,10.0,N,68.0,S,TWN,1,1,43,2020-05-29,6,3,N,107,680.0,DC01,440,S,4,S,,18,35,4,38,1,0,N,4,0,93,0.81,S,15678,0,N,2016,35,1.0,4,43,S,N,15,S,BOE-2014-358,44,38088,S,1,20200529,1,8,44,0,N,PAU,37.0,0,7,TWN,1,,50,2,50147077,1,644999,SLB,N,1,5,S,3
2010,251,20100,73,251,90,46,35,163,1,12,20210,473,20100128,M,2,36,8.7,2,4,1,SEM,7,0,0,8,,S,,,IRQ,8,1,35,2020-04-10,5,8,N,51,,DC08,163,S,1,N,,55,46,1,24,0,1,S,5,1,27,0.0,N,16650,0,N,2010,46,0.0,8,35,N,N,7,N,BOE-2022-261,26,19287,N,1,20200410,8,4,26,0,N,PAU,,0,7,IRQ,0,,90,2,15601471,0,124055,,N,0,2,S,1
2018,252,20180,48,252,54,18,73,367,1,2,20130,444,20181220,H,1,38,6.4,1,1,1,VIR,17,1,0,3,40.0,S,85.0,S,GHA,3,1,73,2022-12-22,4,6,S,145,850.0,DC09,367,N,1,N,,36,18,1,10,1,1,S,3,1,25,0.81,S,31646,1,S,2016,18,1.0,3,73,N,N,15,N,BOE-2014-235,13,51615,S,1,20221222,9,2,13,1,S,PAU,44.0,0,5,GHA,0,,54,1,89133246,1,600497,YEM,S,1,3,S,1
2018,253,20180,34,253,5,6,78,20,2,15,20210,237,20190326,M,2,38,3.8,3,4,2,HYB,11,0,1,2,,N,,,GNQ,2,1,78,2021-12-30,2,4,S,27,,DC10,20,N,4,S,T59293,43,6,4,3,1,0,N,4,0,6,0.71,N,19515,0,N,2013,6,0.0,8,78,S,N,12,S,BOE-2013-131,43,46299,S,0,20211230,10,1,43,1,N,PAU,,0,7,GNQ,1,87.0,5,3,82493631,1,493136,,N,0,5,N,2
2016,254,20160,52,254,85,10,13,240,4,6,20160,287,20170418,M,2,63,8.4,2,1,1,VIR,5,1,0,2,,N,,,MCO,2,1,13,2021-01-01,1,5,N,141,,DC02,240,N,4,N,,48,10,4,40,0,1,S,2,0,41,0.0,N,07116,0,S,2012,10,1.0,9,13,N,N,7,N,BOE-2013-003,3,44534,N,1,20210101,2,9,3,0,N,PAU,,0,6,MCO,0,,85,2,79968863,0,211668,,S,0,3,S,1
2024,255,20240,96,255,97,8,16,450,5,5,20170,72,20240717,M,2,26,3.6,4,1,1,PRE,20,0,1,3,,S,,,BLR,3,1,16,2021-08-27,8,7,N,200,,DC04,450,N,2,S,,16,8,2,7,0,1,S,1,1,97,0.0,N,48113,1,N,2021,8,1.0,8,16,N,N,1,S,BOE-2016-187,21,12515,N,1,20210827,4,7,21,0,N,PAU,,0,8,BLR,1,,97,4,53143336,0,213598,,N,0,1,S,1
2019,256,20190,92,256,47,10,21,480,3,3,20130,346,20201210,H,1,51,4.1,1,1,2,VIR,4,1,0,6,,N,,,VNM,6,1,21,2021-08-05,2,8,N,178,,DC10,480,S,5,S,,9,10,5,44,1,1,S,3,0,5,0.86,N,29442,1,S,2015,10,0.0,6,21,S,S,4,N,BOE-2010-016,25,33686,S,1,20210805,10,1,25,0,S,PAU,,1,4,VNM,1,,47,1,90297353,1,539415,,S,0,3,S,2
2017,257,20170,12,257,77,12,14,146,5,7,20160,242,20180522,H,1,30,11.3,4,3,3,VIR,19,0,0,2,,N,,,DEU,2,1,14,2023-11-19,9,7,N,182,,DC10,146,S,2,N,T70344,93,12,2,7,0,0,N,3,0,34,0.0,N,37856,1,N,2012,12,0.0,9,27,S,N,15,N,BOE-2010-021,37,33775,N,1,20231119,10,3,37,0,N,PAU,,0,5,SLV,0,1.0,77,4,1534878,0,404190,,N,0,3,S,3
2013,258,20130,19,258,64,8,52,489,2,12,20110,30,20130309,H,1,11,6.4,2,1,1,PRE,11,0,0,4,,S,,,EST,4,1,52,2023-02-06,6,6,N,168,,DC05,489,S,4,N,,77,8,4,19,0,0,N,3,1,9,0.0,N,27498,0,N,2010,8,1.0,9,63,S,S,14,N,BOE-2021-118,42,23140,N,0,20230206,5,9,42,0,S,PAU,,1,4,UZB,0,,64,2,89628735,0,751834,,N,0,1,N,1
2012,259,20120,87,259,82,28,67,35,3,14,20210,443,20130919,H,1,55,10.8,2,1,1,PRE,1,0,0,10,100.0,S,92.0,S,SVN,10,1,67,2022-06-05,7,8,N,118,920.0,DC02,35,N,3,N,,52,28,3,14,0,1,S,3,1,83,0.0,S,30412,0,N,2011,28,0.0,8,67,N,N,13,N,BOE-2021-051,49,04420,N,1,20220605,2,2,49,0,N,PAU,21.0,0,5,SVN,0,,82,2,61310453,0,602201,VNM,N,1,1,S,1
2024,260,20240,52,260,23,38,21,95,4,7,20220,223,20241025,M,2,70,7.0,4,1,2,SEM,14,0,0,9,,S,,,VNM,9,1,21,2023-04-04,8,1,S,177,,DC02,95,S,5,N,,78,38,5,17,1,0,N,4,1,20,0.51,N,30278,1,N,2015,38,1.0,7,21,N,S,12,N,BOE-2010-282,29,17114,S,1,20230404,2,6,29,1,N,PAU,,1,9,VNM,0,,23,4,79968863,1,410783,,N,0,2,S,2
2011,261,20110,18,261,76,23,51,180,1,9,20100,273,20120728,H,1,57,10.9,3,1,1,PRE,2,1,0,2,60.0,N,50.0,S,AND,2,1,51,2022-10-03,9,5,N,11,500.0,DC03,180,N,5,S,T39936,36,23,5,7,1,1,S,4,0,81,0.59,S,43255,0,S,2011,23,0.0,10,51,N,S,7,N,BOE-2020-330,29,36692,S,1,20221003,3,8,29,0,S,PAU,61.0,1,2,AND,1,89.0,76,3,8338186,1,521003,CHN,S,1,1,S,1
2012,262,20120,34,262,23,25,84,364,4,3,20140,133,20130221,M,2,32,11.9,3,4,3,PRE,14,1,1,10,30.0,N,40.0,N,BWA,10,1,84,2023-10-21,5,6,N,203,400.0,DC01,364,N,2,N,,69,25,2,8,1,0,N,4,0,84,0.93,S,25122,1,S,2011,25,0.0,2,84,S,N,8,S,BOE-2013-342,45,18138,S,0,20231021,1,9,45,0,S,PAU,65.0,0,8,BWA,0,,23,3,82493631,1,639086,KOR,S,1,1,N,3
2015,263,20150,31,263,20,2,85,416,4,8,20170,187,20150125,H,1,14,9.9,2,3,2,HYB,7,1,0,8,60.0,N,49.0,S,NER,8,1,85,2021-09-17,3,5,N,198,490.0,DC02,416,S,2,N,,6,2,2,2,1,0,N,5,0,98,0.96,S,27387,0,S,2013,2,1.0,1,12,S,N,3,N,BOE-2021-251,34,01197,S,1,20210917,2,10,34,0,N,PAU,65.0,0,1,ITA,0,,20,2,85726382,1,338316,KOR,S,1,5,S,2
2010,264,20100,87,264,17,45,90,326,1,5,20210,176,20100712,H,1,52,11.0,2,4,3,PRE,12,0,1,3,,N,,,TTO,3,1,90,2020-06-10,5,2,S,88,,DC10,326,N,3,S,,59,45,3,5,1,0,N,2,0,52,0.53,N,49750,1,N,2010,45,0.0,1,90,S,N,4,S,BOE-2016-346,2,49721,S,0,20200610,10,3,2,1,S,PAU,,0,9,TTO,1,,17,2,61310453,1,678143,,N,0,1,N,3
2020,265,20200,97,265,56,3,78,422,1,10,20200,119,20210710,M,2,25,5.8,2,4,3,SEM,14,0,1,2,30.0,N,5.0,N,GNQ,2,1,78,2020-08-08,5,8,N,359,50.0,DC08,422,N,3,S,,66,3,3,5,0,1,S,1,0,23,0.0,S,50497,0,N,2016,3,0.0,9,78,N,N,6,S,BOE-2022-336,21,24553,N,0,20200808,8,1,21,0,N,PAU,87.0,0,2,GNQ,1,,56,2,34152669,0,635994,MWI,N,1,2,N,3
2016,266,20160,96,266,64,4,40,172,1,12,20120,169,20160402,M,2,18,7.0,1,2,1,DIS,5,0,1,10,,S,,,TUV,10,1,40,2023-09-08,5,3,S,174,,DC08,172,N,2,S,,23,4,2,32,1,0,N,3,1,6,0.59,N,11184,0,N,2014,4,1.0,1,40,N,N,15,S,BOE-2014-068,47,06331,S,0,20230908,8,9,47,1,N,PAU,,0,10,TUV,1,,64,1,53143336,1,358281,,N,0,4,N,1
2023,267,20230,91,267,26,42,39,128,4,15,20240,315,20240204,M,2,17,7.4,1,3,1,VIR,2,0,1,4,,N,,,HUN,4,1,39,2021-11-26,3,1,S,150,,DC07,128,S,2,N,T57503,63,42,2,2,0,0,N,5,0,11,0.0,N,31140,0,N,2018,42,1.0,6,39,N,N,11,S,BOE-2011-304,24,14769,N,1,20211126,7,9,24,1,N,PAU,,0,2,HUN,0,27.0,26,1,62059365,0,264344,,N,0,3,S,1
2018,268,20180,88,268,58,32,1,227,3,6,20100,436,20180807,H,1,12,5.9,1,2,1,PRE,12,0,1,10,60.0,S,94.0,S,ESP,10,1,1,2021-09-26,7,6,N,66,940.0,DC02,227,S,2,N,,81,32,2,3,0,0,N,4,1,87,0.0,S,09866,0,N,2010,32,1.0,2,1,S,S,1,S,BOE-2022-218,39,05371,N,1,20210926,2,5,39,0,N,PAU,79.0,1,2,ESP,0,,58,1,75686878,0,351756,NAM,N,1,1,S,1
2016,269,20160,8,269,13,35,40,82,2,1,20200,51,20160110,M,2,14,3.3,2,1,3,HYB,15,1,0,9,,N,,,TUV,9,1,40,2021-05-01,7,3,S,61,,DC01,82,S,3,S,,76,35,3,10,1,1,S,5,0,2,0.63,N,17288,1,S,2015,35,0.0,10,40,S,S,13,N,BOE-2017-095,16,15277,S,0,20210501,1,9,16,1,S,PAU,,1,9,TUV,1,,13,2,40526484,1,549221,,S,0,5,N,3
2015,270,20150,4,270,84,43,69,430,5,6,20110,54,20160912,H,1,26,10.9,1,3,3,VIR,19,1,1,4,90.0,N,85.0,S,TZA,4,1,69,2022-08-25,3,1,S,21,850.0,DC04,430,N,5,S,,52,43,5,15,1,1,S,4,0,31,0.75,S,01198,0,S,2015,43,0.0,4,69,S,S,6,S,BOE-2016-196,12,42824,S,1,20220825,4,6,12,1,N,PAU,44.0,1,8,TZA,1,,84,1,31611127,1,878237,YEM,S,1,3,S,3
2020,271,20200,92,271,98,19,86,195,1,5,20130,153,20210118,H,1,52,3.0,1,1,2,HYB,9,1,0,7,,N,,,BHR,7,1,86,2021-01-15,5,8,S,187,,DC08,195,S,4,S,T28561,41,19,4,44,0,1,S,4,0,4,0.0,N,22775,0,S,2016,19,0.0,9,86,S,N,4,N,BOE-2018-248,26,34682,N,0,20210115,8,7,26,1,N,PAU,,0,3,BHR,1,51.0,98,1,90297353,0,721968,,S,0,5,N,2
2023,272,20230,11,272,98,23,74,500,2,12,20180,488,20240815,M,2,42,6.0,2,3,1,DIS,2,0,1,10,90.0,S,47.0,S,SRB,10,1,74,2020-07-11,10,3,N,15,470.0,DC06,500,N,4,N,T39510,43,23,4,37,0,1,S,4,1,84,0.0,S,29758,0,N,2018,23,1.0,6,37,S,N,15,S,BOE-2019-245,10,45593,N,1,20200711,6,8,10,0,N,PAU,13.0,0,2,SLB,0,3.0,98,2,76890296,0,973076,MCO,N,1,4,S,1
2023,273,20230,53,273,43,27,46,265,1,9,20210,318,20231227,M,2,29,6.7,2,1,2,PRE,17,0,1,2,,N,,,MDV,2,1,46,2022-07-07,4,7,N,55,,DC10,265,S,1,N,T59191,12,27,1,23,1,0,N,4,0,72,0.56,N,37730,1,N,2019,27,0.0,4,46,N,N,8,S,BOE-2023-354,35,39259,S,0,20220707,10,2,35,0,N,PAU,,0,1,MDV,0,13.0,43,2,10988446,1,651085,,N,0,1,N,2
2016,274,20160,29,274,89,13,54,472,1,13,20130,429,20170530,H,1,20,5.8,1,2,2,HYB,20,1,1,2,80.0,N,60.0,S,MRT,2,1,54,2021-04-05,8,6,N,10,600.0,DC07,472,N,3,N,,42,13,3,8,1,0,N,3,0,9,1.0,S,11974,1,S,2012,13,0.0,8,54,N,S,10,S,BOE-2021-131,16,42196,S,1,20210405,7,3,16,0,S,PAU,89.0,1,8,MRT,0,,89,1,92649206,1,759921,KEN,S,1,5,S,2
2023,275,20230,27,275,93,50,72,129,3,4,20220,49,20241006,M,2,67,8.4,3,1,3,DIS,16,1,1,7,90.0,N,96.0,S,GNB,7,1,72,2021-07-22,4,1,S,3,960.0,DC09,129,S,5,N,,55,50,5,23,0,0,N,2,0,80,0.0,S,34286,0,S,2018,50,0.0,10,72,S,N,4,S,BOE-2021-070,21,35425,N,1,20210722,9,4,21,1,S,PAU,54.0,0,4,GNB,0,,93,3,94429826,0,601449,MRT,S,1,4,S,3
2016,276,20160,87,276,32,12,94,121,4,6,20170,158,20160108,H,1,58,5.7,3,2,3,VIR,9,1,0,2,,N,,,UGA,2,1,94,2023-11-29,2,2,N,69,,DC05,121,N,3,S,,79,12,3,22,1,1,S,3,0,54,0.53,N,01986,0,S,2010,12,0.0,7,94,N,N,5,N,BOE-2014-254,1,11773,S,0,20231129,5,1,1,0,N,PAU,,0,9,UGA,1,,32,3,61310453,1,208055,,S,0,3,N,3
2020,277,20200,80,277,8,33,23,198,1,11,20160,462,20210319,H,1,52,5.4,2,1,3,PRE,3,1,1,2,,S,,,GTM,2,1,23,2023-04-09,4,4,N,82,,DC05,198,S,3,S,,33,33,3,38,1,1,S,5,1,50,0.9,N,47809,1,S,2019,33,1.0,2,23,S,S,7,S,BOE-2023-278,50,51838,S,0,20230409,5,10,50,0,S,PAU,,1,1,GTM,1,,8,2,68501420,1,755477,,S,0,1,N,3
2021,278,20210,25,278,35,27,25,104,3,11,20160,265,20210629,H,1,56,3.9,4,4,3,VIR,11,1,1,10,,N,,,PHL,10,1,25,2021-08-05,8,4,S,121,,DC05,104,N,3,S,T12420,74,27,3,28,1,1,S,3,0,27,0.93,N,45314,1,S,2015,27,1.0,1,25,S,S,4,S,BOE-2023-287,35,11251,S,0,20210805,5,1,35,1,S,PAU,,1,4,PHL,1,80.0,35,4,92083242,1,895993,,S,0,3,N,3
2015,279,20150,6,279,34,30,16,411,5,9,20230,104,20160826,H,1,52,11.5,2,3,2,DIS,3,1,1,1,100.0,N,4.0,S,BLR,1,1,16,2023-01-08,5,6,S,141,40.0,DC10,411,S,3,S,T92468,4,30,3,6,1,1,S,5,0,57,0.71,S,39562,0,S,2014,30,1.0,10,16,N,N,3,S,BOE-2021-230,1,44027,S,1,20230108,10,2,1,1,S,PAU,31.0,0,10,BLR,1,53.0,34,2,35835371,1,934789,MUS,S,1,4,S,2
2014,280,20140,34,280,73,47,88,93,2,5,20210,356,20141218,M,2,33,10.9,3,3,1,VIR,2,1,0,6,20.0,N,38.0,S,ESP,6,1,88,2021-09-28,1,7,S,84,380.0,DC08,93,N,5,S,,69,47,5,27,1,1,S,2,0,43,0.88,S,23709,0,S,2013,47,0.0,3,88,N,S,9,N,BOE-2021-089,14,22867,S,1,20210928,8,4,14,1,N,PAU,25.0,1,10,ESP,1,,73,3,82493631,1,548614,PHL,S,1,3,S,1
2010,281,20100,93,281,11,2,99,41,2,8,20130,282,20100219,H,1,17,3.0,3,3,1,VIR,5,1,1,7,90.0,N,24.0,S,KWT,7,1,99,2021-03-18,2,6,S,157,240.0,DC03,41,N,1,N,T22229,29,2,1,29,1,1,S,5,0,10,0.94,S,51935,0,S,2010,2,0.0,2,63,S,S,13,S,BOE-2016-046,37,50272,S,1,20210318,3,4,37,1,S,PAU,79.0,1,10,UZB,0,96.0,11,3,41361818,1,812641,NAM,S,1,3,S,1
2013,282,20130,51,282,57,35,41,357,1,9,20230,315,20140416,H,1,43,8.5,3,2,2,VIR,1,1,0,10,,N,,,MOZ,10,1,41,2021-06-03,9,8,S,127,,DC09,357,S,3,N,,20,35,3,23,1,0,N,4,0,37,0.65,N,33763,1,S,2013,35,1.0,8,41,S,N,13,N,BOE-2017-182,36,27106,S,1,20210603,9,5,36,1,N,PAU,,0,8,MOZ,0,,57,3,91313946,1,541713,,S,0,3,S,2
2023,283,20230,36,283,95,3,53,191,4,6,20110,372,20240226,M,2,54,11.8,3,4,2,SEM,20,0,0,3,60.0,N,55.0,S,KGZ,3,1,53,2022-05-30,2,5,N,63,550.0,DC10,191,S,3,N,,73,3,3,49,0,0,N,1,0,77,0.0,S,41533,1,N,2019,3,1.0,1,49,N,N,6,N,BOE-2015-042,33,50584,N,1,20220530,10,9,33,0,N,PAU,93.0,0,4,BIH,0,,95,3,29410942,0,974038,CHL,N,1,2,S,2
2024,284,20240,12,284,66,42,98,332,4,9,20180,250,20250906,H,1,37,7.9,2,1,3,DIS,6,1,1,1,,S,,,COL,1,1,98,2023-04-15,4,8,S,103,,DC03,332,N,5,S,,91,42,5,23,1,1,S,1,1,94,0.71,N,15286,0,S,2021,42,1.0,5,72,S,S,7,S,BOE-2014-009,43,04614,S,1,20230415,3,10,43,1,S,PAU,,1,5,GNB,1,,66,2,1534878,1,543351,,S,0,4,S,3
2010,285,20100,40,285,63,20,58,445,2,4,20180,283,20100118,M,2,5,7.1,3,2,1,VIR,3,1,1,2,100.0,N,2.0,S,BGR,2,1,58,2023-10-08,5,8,N,43,20.0,DC08,445,N,5,N,,47,20,5,10,0,1,S,1,0,27,0.0,S,34558,1,S,2010,20,1.0,10,58,S,N,6,S,BOE-2012-182,38,35250,N,1,20231008,8,4,38,0,N,PAU,47.0,0,5,BGR,0,,63,3,61066203,0,109083,PRT,S,1,3,S,1
2022,286,20220,80,286,8,37,67,156,1,15,20130,88,20230715,H,1,54,6.4,3,2,1,HYB,10,0,1,7,,S,,,SVN,7,1,67,2020-03-25,3,6,N,459,,DC06,156,S,5,S,,14,37,5,10,0,0,N,5,1,23,0.0,N,36224,0,N,2016,37,0.0,4,67,S,S,14,S,BOE-2017-124,36,15109,N,0,20200325,6,3,36,0,N,PAU,,1,6,SVN,1,,8,3,68501420,0,702127,,N,0,5,N,1
2013,287,20130,32,287,11,22,83,183,3,4,20220,435,20140921,M,2,44,5.7,4,4,3,HYB,4,0,1,2,,N,,,BEL,2,1,83,2023-01-29,5,4,N,16,,DC06,183,N,1,S,,95,22,1,34,1,0,N,3,0,39,0.84,N,33647,1,N,2013,22,0.0,10,83,N,S,4,S,BOE-2016-315,4,45805,S,0,20230129,6,9,4,0,S,PAU,,1,6,BEL,1,,11,4,39599276,1,248225,,N,0,5,N,3
2024,288,20240,90,288,94,34,82,68,2,11,20190,129,20240201,H,1,51,4.4,1,4,2,HYB,5,1,1,2,,N,,,PAN,2,1,82,2022-12-19,3,3,S,129,,DC01,68,S,4,N,,71,34,4,1,0,0,N,3,0,64,0.0,N,03089,1,S,2010,34,0.0,7,82,N,S,14,S,BOE-2013-081,9,29746,N,0,20221219,1,3,9,1,S,PAU,,1,7,PAN,0,,94,1,75000490,0,837630,,S,0,5,N,2
2015,289,20150,12,289,38,22,24,462,1,6,20220,347,20160503,H,1,28,5.6,1,2,1,PRE,19,1,1,1,,S,,,BLZ,1,1,24,2021-06-23,2,7,S,98,,DC10,462,S,1,N,,43,22,1,45,1,0,N,5,1,94,0.68,N,40220,0,S,2015,22,1.0,7,24,N,S,13,S,BOE-2014-105,33,48967,S,1,20210623,10,9,33,1,N,PAU,,1,3,BLZ,0,,38,1,1534878,1,821221,,S,0,1,S,1
2016,290,20160,85,290,7,27,83,66,2,14,20180,303,20160504,H,1,48,7.3,3,4,1,PRE,4,0,0,2,,N,,,BEL,2,1,83,2021-06-09,5,4,N,3,,DC05,66,N,5,S,,59,27,5,32,1,1,S,1,0,76,0.94,N,39149,0,N,2014,27,1.0,10,36,S,N,7,N,BOE-2013-158,2,48553,S,1,20210609,5,5,2,0,N,PAU,,0,2,TUN,1,,7,3,68886959,1,479256,,N,0,1,S,1
2022,291,20220,72,291,33,33,98,265,4,14,20160,321,20220909,M,2,28,10.0,2,2,3,DIS,20,0,0,7,,S,,,COL,7,1,98,2022-02-03,8,7,N,43,,DC04,265,N,2,N,,36,33,2,36,0,0,N,5,1,3,0.0,N,05484,1,N,2016,33,0.0,7,98,S,S,10,N,BOE-2014-144,34,46545,N,0,20220203,4,7,34,0,N,PAU,,1,6,COL,0,,33,2,59302835,0,602928,,N,0,4,N,3
2021,292,20210,80,292,63,18,69,363,4,5,20180,45,20211231,H,1,52,9.8,1,4,2,VIR,17,0,1,2,30.0,S,49.0,N,TZA,2,1,69,2021-10-13,10,7,S,114,490.0,DC10,363,S,2,S,,8,18,2,40,1,0,N,2,1,45,0.58,S,45060,0,N,2021,18,1.0,10,69,N,S,7,S,BOE-2013-020,44,40401,S,1,20211013,10,3,44,1,S,PAU,65.0,1,5,TZA,1,,63,1,68501420,1,922380,KOR,N,1,3,S,2
2018,293,20180,7,293,73,41,67,393,3,7,20210,336,20190624,M,2,49,4.8,3,1,1,SEM,8,1,0,1,,S,,,SVN,1,1,67,2022-03-28,7,1,S,204,,DC06,393,N,3,N,T90714,20,41,3,6,1,1,S,1,1,45,0.52,N,48600,1,S,2015,41,1.0,1,67,N,S,1,N,BOE-2016-249,45,01665,S,0,20220328,6,10,45,1,N,PAU,,1,2,SVN,0,82.0,73,3,44241559,1,744931,,S,0,2,N,1
2021,294,20210,81,294,88,10,65,187,1,3,20190,44,20210811,M,2,59,6.1,3,2,1,PRE,12,0,1,6,90.0,S,74.0,S,KOR,6,1,65,2023-05-28,8,4,N,128,740.0,DC03,187,S,1,S,T62058,20,10,1,34,1,0,N,4,1,48,0.64,S,28356,0,N,2011,10,1.0,4,65,N,N,11,S,BOE-2011-158,23,09349,S,0,20230528,3,2,23,0,S,PAU,53.0,0,4,KOR,1,58.0,88,3,59791674,1,413456,KGZ,N,1,1,N,1
2022,295,20220,41,295,75,3,62,10,3,6,20210,156,20230920,H,1,28,7.8,4,1,2,PRE,4,0,0,10,,S,,,DMA,10,1,62,2020-04-20,10,4,S,197,,DC04,10,N,3,S,T34390,85,3,3,16,1,1,S,4,1,60,0.81,N,13348,0,N,2015,3,1.0,1,62,S,N,4,N,BOE-2015-330,47,45891,S,0,20200420,4,1,47,1,N,PAU,,0,5,DMA,1,35.0,75,4,81300905,1,229047,,N,0,1,N,2
2018,296,20180,44,296,52,17,14,115,3,5,20100,332,20191122,M,2,47,7.2,3,2,1,DIS,10,1,1,8,40.0,N,10.0,S,DEU,8,1,14,2023-04-07,3,2,N,85,100.0,DC05,115,N,4,N,,1,17,4,17,0,0,N,2,0,28,0.0,S,44400,0,S,2011,17,0.0,2,96,N,N,9,S,BOE-2011-129,47,43547,N,0,20230407,5,8,47,0,N,PAU,28.0,0,5,SVK,0,,52,3,94212889,0,587602,KAZ,S,1,4,N,1
